0.202229328	3.203839365
0.202749679	3.204333524
0.202667105	3.200263094
0.202205144	3.199829127
0.232676081	3.225211481
0.231713067	3.224351852
0.181546148	3.18808217
0.181546148	3.18808217
0.22605513	3.219310801
0.226130148	3.219435286
0.222750712	3.218432542
0.222750712	3.218432542
0.232795902	3.227913955
0.232795902	3.227913955
0.236368349	3.228133269
0.236368349	3.228133269
0.242960414	3.239499957
0.242960414	3.239499957
0.232067243	3.22802709
0.232067243	3.22802709
0.222702643	3.218245308
0.220146475	3.216043047
0.200446014	3.196695308
0.200446014	3.196695308
0.302571707	3.305105976
0.302571707	3.305105976
-0.199506883	3.196859053
-0.199568207	3.19690906
0.335022079	3.346496845
0.335022079	3.346496845
-0.246412966	3.237438706
-0.246412966	3.237438706
-0.471559952	3.545951339
-0.471559952	3.545951339
-0.472745913	3.548994514
-0.472745913	3.548994514
-0.14587482	3.157293184
-0.145834135	3.157440957
-0.444055405	3.501094709
-0.444055405	3.501094709
-0.136029847	3.159726314
-0.136165176	3.159801111
-0.375700786	3.398599005
-0.375700786	3.398599005
-0.173192753	3.177689136
-0.173192753	3.177689136
-0.345534474	3.361566436
-0.345534474	3.361566436
-0.182212449	3.190828376
-0.182212449	3.190828376
-0.338044155	3.346250494
-0.338044155	3.346250494
-0.407146751	3.444001949
-0.407146751	3.444001949
-0.400022236	3.433791898
-0.400022236	3.433791898
-0.245962631	3.241075839
-0.245962631	3.241075839
0.21645741	3.205108575
0.21645741	3.205108575
-0.400110761	3.433866271
-0.400110761	3.433866271
0.230773106	3.23202738
-0.258008394	3.252338638
-0.258008358	3.252338565
0.258242025	3.258714784
-0.50620825	3.608522588
-0.50620825	3.608522588
-0.502974038	3.602992889
-0.502974044	3.602992901
-0.464782642	3.535009433
-0.464782642	3.535009433
-0.502520321	3.600679219
-0.502520321	3.600679219
-0.304594196	3.304957912
-0.202229328	3.203839365
-0.202749679	3.204333524
-0.202667105	3.200263094
-0.202205144	3.199829127
-0.232676081	3.225211481
-0.231713067	3.224351852
-0.181546148	3.18808217
-0.181546148	3.18808217
-0.22605513	3.219310801
-0.226130148	3.219435286
-0.326410179	3.331335939
-0.326636841	3.331632925
-0.222750712	3.218432542
-0.222750712	3.218432542
-0.244950327	3.237485967
-0.244950327	3.237485967
-0.265439675	3.259618027
-0.265382752	3.259506847
-0.236368349	3.228133269
-0.236368349	3.228133269
-0.242960414	3.239499957
-0.242960414	3.239499957
-0.232067243	3.22802709
-0.232067243	3.22802709
-0.222702643	3.218245308
-0.262235664	3.255749719
-0.263141155	3.256787432
-0.220146475	3.216043047
-0.200446014	3.196695308
-0.200446014	3.196695308
-0.287142234	3.284405104
-0.287434409	3.284686899
-0.302571707	3.305105976
-0.302571707	3.305105976
0.199506883	3.196859053
0.199568207	3.19690906
-0.335022079	3.346496845
-0.335022079	3.346496845
-0.303207489	3.30466718
-0.303207489	3.30466718
-0.321029313	3.327502818
-0.321029313	3.327502818
0.246412966	3.237438706
0.246412966	3.237438706
-0.379084941	3.410956352
-0.379084941	3.410956352
-0.409798179	3.449810046
-0.409798179	3.449810046
-0.298431594	3.292199896
-0.298431594	3.292199896
-0.541502131	3.672851651
-0.541502131	3.672851651
-0.338127062	3.354685842
-0.336926934	3.35302722
-0.499161465	3.595087181
-0.499161465	3.595087181
-0.490639783	3.579235872
-0.49049349	3.57892819
-0.454236426	3.517606642
-0.454236426	3.517606642
-0.295995759	3.298342233
-0.295995759	3.298342233
0.14587482	3.157293184
0.145834135	3.157440957
-0.525796597	3.644997539
-0.525796597	3.644997539
-0.35487485	3.378593054
-0.354579988	3.378291975
0.136029847	3.159726314
0.136165176	3.159801111
