1     2     1     5     100.000000000    100.000000000    0.414656934      2.891082678
2     4     1     10    100.000000000    100.000000000    0.202229328      3.203839365
3     4     1     10    100.000000000    100.000000000    0.202749679      3.204333524
4     3     1     10    100.000000000    100.000000000    0.202667105      3.200263094
